960,32,1,1.071098792,-0.851098019,4.468342139,2
963,32.1,1,1.078722349,-0.922013095,4.459909534,4
966,32.2,1,1.08103019,-0.907330031,4.434897837,4
969,32.3,1,1.087132118,-0.951213637,4.4127426,4
972,32.4,1,1.082268071,-0.90507902,4.353387039,4
975,32.5,1,1.093253089,-0.903459209,4.333013316,4
978,32.6,1,1.096685492,-0.88291935,4.286192746,4
981,32.7,1,1.099494113,-0.875003726,4.224691658,4
984,32.8,1,1.102082053,-0.86224991,4.168210779,4
987,32.9,1,1.115250697,-0.848942225,4.107701774,4
990,33,1,1.0951581,-0.821917336,3.972761966,2
993,33.1,1,1.096777801,-0.811993875,3.924779182,4
996,33.2,1,1.097540694,-0.806374896,3.861722275,4
999,33.3,1,1.07778227,-0.781415755,3.735809617,4
1002,33.4,1,1.068226918,-0.756052293,3.642317956,4
1005,33.5,1,1.061451921,-0.730183474,3.553088024,4
1008,33.6,1,1.055876468,-0.702212,3.46419307,4
1011,33.7,1,1.042075589,-0.669008046,3.353159322,4
1014,33.8,1,1.041080578,-0.644242474,3.274128785,4
1017,33.9,1,1.037740053,-0.61419043,3.188075667,4
1020,34,1,1.033781754,-0.586319231,3.10506975,2
1023,34.1,1,1.030043557,-0.560679145,3.024696733,4
1026,34.2,1,1.020532929,-0.490782374,2.928516127,4
1029,34.3,1,1.017833138,-0.353636206,2.861952833,4
1032,34.4,1,1.028026379,-0.33360703,2.814648437,4
1035,34.5,1,1.029730114,-0.318378197,2.739933842,4
1038,34.6,1,1.042064129,-0.271747544,2.70000967,4
1041,34.7,1,1.05361615,-0.274155182,2.664706501,4
1044,34.8,1,1.054012838,-0.380427293,2.617734528,4
1047,34.9,1,1.053791111,-0.378163019,2.593062289,4
1050,35,1,1.048572423,-0.259748058,2.574774824,2
1053,35.1,1,1.042447585,-0.264630464,2.552902303,4
1056,35.2,1,1.038610798,-0.360866544,2.537687345,4
1059,35.3,1,1.026407532,-0.410818781,2.508238763,4
